design,outcome,factor,metric,point,lo95,median,hi95,replications_design,replications_benchmark,point_splits,bootstrap_draws,splits_per_bootstrap,denominator
J-S06-D50,mean_signed_shift,topology,q,1.6527909404310797e-05,1.5847431158530895e-05,1.6591913971550797e-05,1.735164875089895e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,topology,rho,0.0314940060349126,0.029516207357137992,0.03161021349071721,0.03361315038332856,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,topology,tau,0.0010614279141484,0.0010551655227044555,0.0010616071836647189,0.001068149361559873,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,message_condition,B_total,2.39504988310174e-06,2.3824002683687613e-06,2.3954314168389307e-06,2.408941113749484e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,message_condition,B_factor,2.283037514506131e-06,2.2716594854206286e-06,2.2831563964369362e-06,2.2953002886277277e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,message_condition,q,0.0010117867540222,0.0010064099443828408,0.0010118449365369262,0.0010177714372073216,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,message_condition,rho,0.0081005469674038,0.008049776972007087,0.008102145442697783,0.008150122544927025,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,message_condition,tau,0.0010614279141484,0.0010551655227044555,0.0010616071836647189,0.001068149361559873,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,inoculation,B_total,2.39504988310174e-06,2.3824002683687613e-06,2.3954314168389307e-06,2.408941113749484e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,inoculation,B_factor,7.34722529151222e-08,7.100182797554912e-08,7.359881811858146e-08,7.618788607907339e-08,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,inoculation,q,3.256111729016935e-05,3.1454243351741726e-05,3.260652968439699e-05,3.377175661017089e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,inoculation,rho,0.044928829508091,0.04316521910876902,0.045021711895589234,0.04698105866866523,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,inoculation,tau,0.0010614279141484,0.0010551655227044555,0.0010616071836647189,0.001068149361559873,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,seeding_regime,B_total,2.39504988310174e-06,2.3824002683687613e-06,2.3954314168389307e-06,2.408941113749484e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,seeding_regime,B_factor,1.2458567307677715e-09,6.831625508358398e-10,1.2603152304394729e-09,1.8639563066575453e-09,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,seeding_regime,q,5.52133431707072e-07,3.0265036348770746e-07,5.583356741667592e-07,8.255424076190924e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,seeding_regime,rho,6.318422473229988e-07,3.463756785920988e-07,6.390259290441411e-07,9.449327792052507e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D50,mean_signed_shift,seeding_regime,tau,0.0010614279141484,0.0010551655227044555,0.0010616071836647189,0.001068149361559873,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,topology,B_total,8.45013080738316e-06,8.421937757048557e-06,8.44859080925694e-06,8.47785143508518e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,topology,B_factor,1.1876126956109237e-07,1.1479998815498976e-07,1.186688467969412e-07,1.2313428462813713e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,topology,q,5.263210905177285e-05,5.0904484781045655e-05,5.259356302257553e-05,5.455109141395516e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,topology,rho,0.1002907215642397,0.09544990115516205,0.10026434936285594,0.10574753322340105,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,topology,tau,0.0037448926556578,0.0037314317994011394,0.0037441235035354428,0.0037571023177224165,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,message_condition,B_total,8.45013080738316e-06,8.421937757048557e-06,8.44859080925694e-06,8.47785143508518e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,message_condition,B_factor,8.054277284085845e-06,8.026464815791436e-06,8.05384747821173e-06,8.08217859637547e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,message_condition,q,0.0035694599924359,0.0035562452632169833,0.003569225629042303,0.003582433824696471,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,message_condition,rho,0.0285777395306379,0.028464617933286356,0.028571903127061447,0.02870291135044457,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,message_condition,tau,0.0037448926556578,0.0037314317994011394,0.0037441235035354428,0.0037571023177224165,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,inoculation,B_total,8.45013080738316e-06,8.421937757048557e-06,8.44859080925694e-06,8.47785143508518e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,inoculation,B_factor,2.4716323313193494e-07,2.414258096612796e-07,2.46714426390424e-07,2.5199929745176325e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,inoculation,q,0.0001095367394426,0.00010696374256987936,0.00010933294958911218,0.00011171576211493423,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,inoculation,rho,0.1511421566844001,0.1463401583638949,0.15086797820609876,0.15585691305884414,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,inoculation,tau,0.0037448926556578,0.0037314317994011394,0.0037441235035354428,0.0037571023177224165,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,seeding_regime,B_total,8.45013080738316e-06,8.421937757048557e-06,8.44859080925694e-06,8.47785143508518e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,seeding_regime,B_factor,2.9929020604284616e-08,2.7260862009386148e-08,2.9710060565028334e-08,3.2467558344802113e-08,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,seeding_regime,q,1.326381472747011e-05,1.2082411064955985e-05,1.3168430745618708e-05,1.4386507189885191e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,seeding_regime,rho,1.517864708820395e-05,1.3829474302888044e-05,1.5067648498338862e-05,1.64599789215976e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D95,mean_signed_shift,seeding_regime,tau,0.0037448926556578,0.0037314317994011394,0.0037441235035354428,0.0037571023177224165,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,topology,B_total,1.5189421976650255e-05,1.5114267747310798e-05,1.5188922238611017e-05,1.5262699114575954e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,topology,B_factor,2.0079224781728037e-07,1.9280870294541839e-07,2.0044637127168644e-07,2.0781170843634858e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,topology,q,8.89862454563381e-05,8.548959415810926e-05,8.881250029416568e-05,9.214093976066476e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,topology,rho,0.1695636927133187,0.16010163830800153,0.16913097508299463,0.1781015115157942,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,topology,tau,0.0067315827530557,0.006696421623879995,0.00673150172186646,0.006765179446220113,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,message_condition,B_total,1.5189421976650255e-05,1.5114267747310798e-05,1.5188922238611017e-05,1.5262699114575954e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,message_condition,B_factor,1.4444539692662016e-05,1.4374268146279803e-05,1.4443879966688699e-05,1.4512891969607725e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,message_condition,q,0.0064014690236682,0.006369988875673705,0.006401512095692554,0.006433152801735859,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,message_condition,rho,0.0512513138568593,0.05097520458354946,0.05124839500295434,0.051529741148687455,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,message_condition,tau,0.0067315827530557,0.006696421623879995,0.00673150172186646,0.006765179446220113,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,inoculation,B_total,1.5189421976650255e-05,1.5114267747310798e-05,1.5188922238611017e-05,1.5262699114575954e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,inoculation,B_factor,4.639138693980661e-07,4.481581996742119e-07,4.638554994022358e-07,4.802118179512639e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,inoculation,q,0.0002055953549084,0.00019853300565770326,0.0002056153381854313,0.00021280321833003123,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,inoculation,rho,0.2836867840258451,0.27237665138881695,0.283813885237825,0.2967189075480442,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,inoculation,tau,0.0067315827530557,0.006696421623879995,0.00673150172186646,0.006765179446220113,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,seeding_regime,B_total,1.5189421976650255e-05,1.5114267747310798e-05,1.5188922238611017e-05,1.5262699114575954e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,seeding_regime,B_factor,8.017616677289441e-08,7.39007259402237e-08,8.039297565593187e-08,8.691392063293676e-08,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,seeding_regime,q,3.553212902269763e-05,3.275059844570863e-05,3.56271227839089e-05,3.851080712807913e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,seeding_regime,rho,4.066172951067193e-05,3.7477575133108294e-05,4.0770054569167006e-05,4.407686016810124e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D50,mean_signed_shift,seeding_regime,tau,0.0067315827530557,0.006696421623879995,0.00673150172186646,0.006765179446220113,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,topology,B_total,5.316758033451101e-05,5.3017246257993974e-05,5.3166644099901384e-05,5.332498031258672e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,topology,B_factor,7.37253946742781e-07,7.19637676928193e-07,7.380941277724104e-07,7.597974496077601e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,topology,q,0.0003267330356708,0.00031904126046822327,0.00032709643826814793,0.0003366041124540948,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,topology,rho,0.6225912754905462,0.5945153924495026,0.622477277678062,0.6556043270799528,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,topology,tau,0.0235625797579183,0.023487820171845832,0.023563018793002797,0.023635827255207815,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,message_condition,B_total,5.316758033451101e-05,5.3017246257993974e-05,5.3166644099901384e-05,5.332498031258672e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,message_condition,B_factor,4.980234401737784e-05,4.964751400413069e-05,4.9801581572648465e-05,4.995805550418669e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,message_condition,q,0.0220711887894407,0.021996064387064168,0.022070980298319692,0.022143276406974256,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,message_condition,rho,0.1767059122928355,0.1759396158666293,0.17671124008529793,0.17744056273592373,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,message_condition,tau,0.0235625797579183,0.023487820171845832,0.023563018793002797,0.023635827255207815,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,inoculation,B_total,5.316758033451101e-05,5.3017246257993974e-05,5.3166644099901384e-05,5.332498031258672e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,inoculation,B_factor,1.5957905387433036e-06,1.561512705931404e-06,1.5983574450533194e-06,1.6329318253174516e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,inoculation,q,0.0007072155928387,0.0006917993056192252,0.000708356120969397,0.0007239975178412114,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,inoculation,rho,0.975837791834826,0.9470247860169714,0.9773422094391845,1.0085613536645637,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,inoculation,tau,0.0235625797579183,0.023487820171845832,0.023563018793002797,0.023635827255207815,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,seeding_regime,B_total,5.316758033451101e-05,5.3017246257993974e-05,5.3166644099901384e-05,5.332498031258672e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,seeding_regime,B_factor,1.0321918316470914e-06,1.006411386878821e-06,1.0308688457132468e-06,1.0566134444678748e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,seeding_regime,q,0.000457442339968,0.0004459201009242065,0.0004568930096804304,0.00046827529552286067,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,seeding_regime,rho,0.0005234810636488,0.000510423038984244,0.00052284966336173,0.0005358363041247329,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S14-D95,mean_signed_shift,seeding_regime,tau,0.0235625797579183,0.023487820171845832,0.023563018793002797,0.023635827255207815,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,topology,B_total,2.76813754859092e-07,2.732554629063933e-07,2.762433883283312e-07,2.7966059416590907e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,topology,B_factor,1.7954354699623755e-09,1.2286918832005788e-09,1.6471021504823986e-09,2.0433593385955646e-09,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,topology,q,7.956933754557921e-07,5.446084132945719e-07,7.300231115355693e-07,9.057622350509343e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,topology,rho,0.0015161973214839,0.0010399585053895233,0.0013908614302838658,0.0017372113378661838,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,topology,tau,0.0001226771302346,0.00012110120985700191,0.00012244585857345056,0.00012397258218346197,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,message_condition,B_total,2.76813754859092e-07,2.732554629063933e-07,2.762433883283312e-07,2.7966059416590907e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,message_condition,B_factor,2.6631973595199426e-07,2.633792339371011e-07,2.6622693201697693e-07,2.6929417725324327e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,message_condition,q,0.0001180264360348,0.00011673581852999713,0.00011798830854589364,0.00011934190518521198,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,message_condition,rho,0.0009449409025118,0.0009341720387025246,0.0009444960699735968,0.000955621162918615,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,message_condition,tau,0.0001226771302346,0.00012110120985700191,0.00012244585857345056,0.00012397258218346197,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,inoculation,B_total,2.76813754859092e-07,2.732554629063933e-07,2.762433883283312e-07,2.7966059416590907e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,inoculation,B_factor,8.819465158142226e-09,8.03723336880411e-09,8.662305091618766e-09,9.283150931488125e-09,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,inoculation,q,3.908572665963871e-06,3.563717516934489e-06,3.8390133248311795e-06,4.112479961059273e-06,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,inoculation,rho,0.0053931685870648,0.004880846582026036,0.005294595518320325,0.005704989523476743,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,inoculation,tau,0.0001226771302346,0.00012110120985700191,0.00012244585857345056,0.00012397258218346197,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,seeding_regime,B_total,2.76813754859092e-07,2.732554629063933e-07,2.762433883283312e-07,2.7966059416590907e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,seeding_regime,B_factor,-1.2088172100692888e-10,-4.701508204789829e-10,-1.9950148937180782e-10,6.930463272179825e-11,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,seeding_regime,q,-5.3571841610617294e-08,-2.0818910246661694e-07,-8.842524214834718e-08,3.070260814530827e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,seeding_regime,rho,-6.1305747583208e-08,-2.3824560208303132e-07,-1.0118376921577523e-07,3.5139347017457974e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D05,mean_signed_shift,seeding_regime,tau,0.0001226771302346,0.00012110120985700191,0.00012244585857345056,0.00012397258218346197,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,topology,B_total,2.5657288325397095e-05,2.5531732841226153e-05,2.5655833063515277e-05,2.5781049671372263e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,topology,B_factor,3.509671039888183e-07,3.3650653223310326e-07,3.5141505841098835e-07,3.6469898979972755e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,topology,q,0.000155540092818,0.00014919012096486852,0.00015574849416504353,0.00016157520902587144,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,topology,rho,0.2963823495187835,0.2800728647771595,0.2962817074361951,0.31330803480719127,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,topology,tau,0.0113706867744489,0.011312897153158466,0.011370676957341397,0.01142857506262652,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,message_condition,B_total,2.5657288325397095e-05,2.5531732841226153e-05,2.5655833063515277e-05,2.5781049671372263e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,message_condition,B_factor,2.4199539433851903e-05,2.4085025805020668e-05,2.4195846283733996e-05,2.4315420818604833e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,message_condition,q,0.0107246478855632,0.010672062765118985,0.010723859656504315,0.010776905370772161,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,message_condition,rho,0.0858634623951259,0.0853905319336405,0.08585480397912978,0.08633022344727807,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,message_condition,tau,0.0113706867744489,0.011312897153158466,0.011370676957341397,0.01142857506262652,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,inoculation,B_total,2.5657288325397095e-05,2.5531732841226153e-05,2.5655833063515277e-05,2.5781049671372263e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,inoculation,B_factor,8.448982321093936e-07,8.201493307474046e-07,8.446718190677102e-07,8.70161633674877e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,inoculation,q,0.0003744383674439,0.000363338691640156,0.00037427760356196756,0.0003856435278949122,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,inoculation,rho,0.5166615574723644,0.49715157257398757,0.51645348733856,0.5374499801977485,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,inoculation,tau,0.0113706867744489,0.011312897153158466,0.011370676957341397,0.01142857506262652,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,seeding_regime,B_total,2.5657288325397095e-05,2.5531732841226153e-05,2.5655833063515277e-05,2.5781049671372263e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,seeding_regime,B_factor,2.6188355544698457e-07,2.471239225434229e-07,2.6249070304017633e-07,2.7737482037922434e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,seeding_regime,q,0.0001160604286236,0.00010945361082276925,0.0001162976134707965,0.00012296141254236533,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,seeding_regime,rho,0.0001328155076937,0.00012530174881997011,0.0001330990685501716,0.0001407133857021182,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D50,mean_signed_shift,seeding_regime,tau,0.0113706867744489,0.011312897153158466,0.011370676957341397,0.01142857506262652,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,topology,B_total,8.969951320944102e-05,8.941041082581037e-05,8.970386245585666e-05,8.997450024914418e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,topology,B_factor,1.1770809247871396e-06,1.1451583974287279e-06,1.1792071394829107e-06,1.212126110715723e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,topology,q,0.0005216536655857,0.0005076154505876814,0.0005226681219237636,0.0005368277273428716,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,topology,rho,0.9940134163493276,0.9538525448330974,0.9945888716157684,1.0371812511087932,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,topology,tau,0.0397526447686015,0.039608183555958444,0.039753934917880325,0.0398816659051875,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,message_condition,B_total,8.969951320944102e-05,8.941041082581037e-05,8.970386245585666e-05,8.997450024914418e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,message_condition,B_factor,8.299867881680812e-05,8.271475074159847e-05,8.299496931227962e-05,8.32612857242136e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,message_condition,q,0.0367829977801993,0.03664820624926892,0.03678276620846518,0.03691066101349366,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,message_condition,rho,0.2944913045519804,0.29324695191679073,0.29448247493008095,0.29576006182821174,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,message_condition,tau,0.0397526447686015,0.039608183555958444,0.039753934917880325,0.0398816659051875,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,inoculation,B_total,8.969951320944102e-05,8.941041082581037e-05,8.970386245585666e-05,8.997450024914418e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,inoculation,B_factor,2.651451166745324e-06,2.609662815187176e-06,2.6547391495077715e-06,2.6975997310067206e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,inoculation,q,0.001175058733115,0.0011563536838224957,0.001176400750268027,0.0011953897475675806,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,inoculation,rho,1.621382123090048,1.5745860215797618,1.6223733744645923,1.6785780795498324,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,inoculation,tau,0.0397526447686015,0.039608183555958444,0.039753934917880325,0.0398816659051875,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,seeding_regime,B_total,8.969951320944102e-05,8.941041082581037e-05,8.970386245585666e-05,8.997450024914418e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,seeding_regime,B_factor,2.8723023011004198e-06,2.8177421939569264e-06,2.870672158021658e-06,2.92966174315069e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,seeding_regime,q,0.0012729345897014,0.0012484485641819803,0.0012720067804583158,0.0012984588284965987,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,seeding_regime,rho,0.0014567019594619,0.00142880548488924,0.0014555860252427797,0.0014859674116834657,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S18-D95,mean_signed_shift,seeding_regime,tau,0.0397526447686015,0.039608183555958444,0.039753934917880325,0.0398816659051875,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
NC-NoOp,mean_signed_shift,topology,B_total,0.0022564413948198,0.002254375835848662,0.002256454155440666,0.0022586040834512776,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
NC-NoOp,mean_signed_shift,topology,B_factor,1.184170057895352e-06,1.1381554295775028e-06,1.1855438011907737e-06,1.232984279201277e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
NC-NoOp,mean_signed_shift,topology,q,0.0005247953971301,0.0005043000508583686,0.0005253288372510182,0.0005462028947245896,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
