design,outcome,metric,lo95,median,hi95
J-S18-D50,conversion_rate,main_share__seeding_regime,0.01015690840314106,0.02248980848490561,0.039472206325216995
J-S18-D50,conversion_rate,omega,0.7513772816419927,0.8132677493320104,0.8789055542166451
J-S18-D50,conversion_rate,shapley_rho__message_condition,0.018233785420919007,0.02026498275473413,0.022570188096942636
J-S18-D50,conversion_rate,shapley_rho__seeding_regime,0.0002484160331219186,0.0003377208824075102,0.00044950147267363406
J-S18-D50,conversion_rate,shapley_share__message_condition,0.745246713339279,0.7831475572561888,0.8176072859489601
J-S18-D50,conversion_rate,shapley_share__seeding_regime,0.04628390298221807,0.06252249097230471,0.08129885782043048
J-S18-D50,conversion_rate,tau,0.00405163959690249,0.004447197479899018,0.004887527010317213
J-S18-D50,mean_signed_shift,main_rho__message_condition,0.13860097745121197,0.14194250024424754,0.14535944825773559
J-S18-D50,mean_signed_shift,main_rho__seeding_regime,0.00010292096197789629,0.00013463126657876603,0.00017170617353563
J-S18-D50,mean_signed_shift,main_share__message_condition,0.926103765132982,0.9322829101185874,0.9377008194282825
J-S18-D50,mean_signed_shift,main_share__seeding_regime,0.007412313015260646,0.00967724056042572,0.01233645203603819
J-S18-D50,mean_signed_shift,omega,0.7108987232885261,0.7665007525427319,0.8324766681236451
J-S18-D50,mean_signed_shift,shapley_rho__message_condition,0.08402680439007361,0.0861090286206384,0.08816646458771839
J-S18-D50,mean_signed_shift,shapley_rho__seeding_regime,0.00013311572587495994,0.0001647744289798682,0.00020293340364955487
J-S18-D50,mean_signed_shift,shapley_share__message_condition,0.930092230731234,0.9361358840695497,0.9414538672127968
J-S18-D50,mean_signed_shift,shapley_share__seeding_regime,0.010179300341000758,0.012523124613558024,0.015338796830417202
J-S18-D50,mean_signed_shift,tau,0.011239653088975206,0.011489003573668569,0.011740712320016434
J-S18-D50,mean_total_shift,main_rho__message_condition,0.03910268216085174,0.0402700392893569,0.04146422122788408
J-S18-D50,mean_total_shift,main_rho__seeding_regime,0.00048480137913354426,0.0005328100992104775,0.0005780320215025545
J-S18-D50,mean_total_shift,main_share__message_condition,0.7948083531499325,0.8062574723848954,0.8175441870414569
J-S18-D50,mean_total_shift,main_share__seeding_regime,0.09906375526922155,0.10801147109375617,0.11676661604769048
J-S18-D50,mean_total_shift,omega,0.6851262569645491,0.7456157378324795,0.8145497915831348
J-S18-D50,mean_total_shift,shapley_rho__message_condition,0.02514795183412881,0.02588453587311411,0.026661280455209886
J-S18-D50,mean_total_shift,shapley_rho__seeding_regime,0.0004757564985981663,0.0005241244096493606,0.0005675433326488309
J-S18-D50,mean_total_shift,shapley_share__message_condition,0.8006136837550785,0.8115329309727061,0.8224693685358655
J-S18-D50,mean_total_shift,shapley_share__seeding_regime,0.10254922784576939,0.11215058251608707,0.12106191517162361
J-S18-D50,mean_total_shift,tau,0.003963381895908392,0.004067908659825795,0.0041796917087405456
J-S18-D95,conversion_rate,main_rho__message_condition,0.16338891290705532,0.17463775272274223,0.18715598128794836
J-S18-D95,conversion_rate,main_rho__seeding_regime,0.0005674249602869119,0.0008447813576411275,0.0011867968355682827
J-S18-D95,conversion_rate,main_share__message_condition,0.8129539771320221,0.836834569627603,0.8588003293277569
J-S18-D95,conversion_rate,main_share__seeding_regime,0.02101523800799216,0.031253351684641884,0.04326178178936942
J-S18-D95,conversion_rate,omega,1.3071524752090014,1.4109217312792743,1.53376702607158
J-S18-D95,conversion_rate,shapley_rho__message_condition,0.09503353938965942,0.10145318872247536,0.1086067085507287
J-S18-D95,conversion_rate,shapley_rho__seeding_regime,0.0008997998954517719,0.0011766340006866827,0.0015308090906616999
J-S18-D95,conversion_rate,shapley_share__message_condition,0.8334684774922303,0.8558338423217209,0.875900259362795
J-S18-D95,conversion_rate,shapley_share__seeding_regime,0.036316781247066825,0.047858338817811846,0.061022072000564746
J-S18-D95,conversion_rate,tau,0.019135613564830675,0.020330908667694308,0.021679629619574436
J-S18-D95,mean_signed_shift,main_rho__message_condition,0.4772643332823457,0.48643647778954463,0.4964303964916823
J-S18-D95,mean_signed_shift,main_rho__seeding_regime,0.001350629203763596,0.0014959859341388527,0.0016474634299313018
J-S18-D95,mean_signed_shift,main_share__message_condition,0.9129340846136101,0.9179452703952031,0.922973381497006
J-S18-D95,mean_signed_shift,main_share__seeding_regime,0.027968458046110083,0.030758269923779478,0.033748070955463116
J-S18-D95,mean_signed_shift,omega,1.404060765403781,1.527828065753788,1.65626580623473
J-S18-D95,mean_signed_shift,shapley_rho__message_condition,0.28943807373367153,0.29489972652865126,0.3011311576203289
J-S18-D95,mean_signed_shift,shapley_rho__seeding_regime,0.001377884276386949,0.0015165248146207725,0.0016659984001512493
J-S18-D95,mean_signed_shift,shapley_share__message_condition,0.916516547867795,0.9213427278103714,0.9264535178482428
J-S18-D95,mean_signed_shift,shapley_share__seeding_regime,0.03027301246330097,0.03313773956480071,0.036200810007936145
J-S18-D95,mean_signed_shift,tau,0.03928217686370364,0.03997931482577208,0.04067919089088565
J-S18-D95,mean_total_shift,main_rho__message_condition,0.15739996515201865,0.16075614797663423,0.1644110447250326
J-S18-D95,mean_total_shift,main_rho__seeding_regime,0.0033008347827502018,0.0034661214382328944,0.0036230075314613794
J-S18-D95,mean_total_shift,main_share__message_condition,0.7662444318774377,0.7744086570211635,0.7820296539676935
J-S18-D95,mean_total_shift,main_share__seeding_regime,0.16216555176492747,0.16898234897753325,0.17613030595571652
J-S18-D95,mean_total_shift,omega,1.3136159759970931,1.4198191192777097,1.5381900572047809
J-S18-D95,mean_total_shift,shapley_rho__message_condition,0.10105544836770504,0.10316242589041177,0.10554622871004743
J-S18-D95,mean_total_shift,shapley_rho__seeding_regime,0.003186371872627861,0.003345162497818471,0.003495649610030007
J-S18-D95,mean_total_shift,shapley_share__message_condition,0.7702869165546522,0.7783928771850672,0.7859452064926943
J-S18-D95,mean_total_shift,shapley_share__seeding_regime,0.1655669997075705,0.172247885090128,0.17953424795220138
J-S18-D95,mean_total_shift,tau,0.016601858650795602,0.01690672561841932,0.017225336546567743
NC-NoOp,conversion_rate,main_rho__message_condition,1.0,1.0,1.0
NC-NoOp,conversion_rate,main_rho__seeding_regime,1.0,1.0,1.0
NC-NoOp,conversion_rate,main_share__message_condition,0.09575958714006394,0.0975329338563248,0.09927627706836467
NC-NoOp,conversion_rate,main_share__seeding_regime,0.7480914639686913,0.7521680541689676,0.7562359907603288
NC-NoOp,conversion_rate,omega,1.0,1.0,1.0
NC-NoOp,conversion_rate,shapley_rho__message_condition,1.0,1.0,1.0
NC-NoOp,conversion_rate,shapley_rho__seeding_regime,1.0,1.0,1.0
NC-NoOp,conversion_rate,shapley_share__message_condition,0.16861850974101286,0.1715478932109634,0.17429211347255244
NC-NoOp,conversion_rate,shapley_share__seeding_regime,0.8236803026557284,0.8264763812259844,0.8293152246673132
NC-NoOp,conversion_rate,tau,1.0,1.0,1.0
NC-NoOp,mean_signed_shift,main_rho__message_condition,1.0,1.0,1.0
NC-NoOp,mean_signed_shift,main_rho__seeding_regime,1.0,1.0,1.0
NC-NoOp,mean_signed_shift,main_share__message_condition,0.07493866246938642,0.07544540522164538,0.07592651178490235
NC-NoOp,mean_signed_shift,main_share__seeding_regime,0.8228206343224214,0.8239173252870589,0.825052995837489
NC-NoOp,mean_signed_shift,omega,1.0,1.0,1.0
NC-NoOp,mean_signed_shift,shapley_rho__message_condition,1.0,1.0,1.0
NC-NoOp,mean_signed_shift,shapley_rho__seeding_regime,1.0,1.0,1.0
NC-NoOp,mean_signed_shift,shapley_share__message_condition,0.1240846819003446,0.12490426551364456,0.12568746946804515
NC-NoOp,mean_signed_shift,shapley_share__seeding_regime,0.8730157027380793,0.8737681639812955,0.8745878875560845
NC-NoOp,mean_signed_shift,tau,1.0,1.0,1.0
NC-NoOp,mean_total_shift,main_rho__message_condition,1.0,1.0,1.0
NC-NoOp,mean_total_shift,main_rho__seeding_regime,1.0,1.0,1.0
NC-NoOp,mean_total_shift,main_share__message_condition,0.08112787849196022,0.0814894457384667,0.08182300986128983
NC-NoOp,mean_total_shift,main_share__seeding_regime,0.824600939625929,0.8253978307192198,0.826197418499633
NC-NoOp,mean_total_shift,omega,1.0,1.0,1.0
NC-NoOp,mean_total_shift,shapley_rho__message_condition,1.0,1.0,1.0
NC-NoOp,mean_total_shift,shapley_rho__seeding_regime,1.0,1.0,1.0
NC-NoOp,mean_total_shift,shapley_share__message_condition,0.12704062791458876,0.1276213730002203,0.1281951259668232
NC-NoOp,mean_total_shift,shapley_share__seeding_regime,0.8711647018619181,0.8717194783420064,0.8723002759165993
NC-NoOp,mean_total_shift,tau,1.0,1.0,1.0
PC-M01,conversion_rate,main_rho__message_condition,0.08391155862423558,0.08824091171630094,0.0928117549632648
PC-M01,conversion_rate,main_rho__seeding_regime,0.0008378827012786743,0.0010177271231516867,0.0012058982462470618
PC-M01,conversion_rate,main_share__message_condition,0.8485531635025557,0.8654731509831235,0.8835013011543944
PC-M01,conversion_rate,main_share__seeding_regime,0.0634149710526001,0.07693918023913966,0.0900020843228222
PC-M01,conversion_rate,omega,0.3947029203883345,0.42727630143103035,0.4650156824847335
PC-M01,conversion_rate,shapley_rho__message_condition,0.04861223992858878,0.05109659500429711,0.053628229007999295
PC-M01,conversion_rate,shapley_rho__seeding_regime,0.0009033402988987382,0.0010859462353968832,0.0012742219228866049
PC-M01,conversion_rate,shapley_share__message_condition,0.8660228770636192,0.8813263329445697,0.8975742859776902
PC-M01,conversion_rate,shapley_share__seeding_regime,0.07586093182303191,0.09038809764076203,0.1050939935575141
PC-M01,conversion_rate,tau,0.009497855685721096,0.009949455097708781,0.010403934346170539
PC-M01,mean_signed_shift,main_rho__message_condition,0.17927594845843742,0.18139131522000765,0.1836871363680683
PC-M01,mean_signed_shift,main_rho__seeding_regime,0.0014507029535369956,0.0015135905781973598,0.0015799773142159117
PC-M01,mean_signed_shift,main_share__message_condition,0.8912003551906038,0.8951282809349697,0.8991005500665831
PC-M01,mean_signed_shift,main_share__seeding_regime,0.07845334074495072,0.08160091435550125,0.08481218079225789
PC-M01,mean_signed_shift,omega,0.21419995703951708,0.23068269550104942,0.2523505618934297
PC-M01,mean_signed_shift,shapley_rho__message_condition,0.1090070009120203,0.11033740398815534,0.11174525237048935
PC-M01,mean_signed_shift,shapley_rho__seeding_regime,0.0014606228742270646,0.0015257804254446073,0.0015938431163591447
PC-M01,mean_signed_shift,shapley_share__message_condition,0.89778945271559,0.9014929214994929,0.905088185162182
PC-M01,mean_signed_shift,shapley_share__seeding_regime,0.083832899123052,0.0872375286637006,0.09080953817928604
PC-M01,mean_signed_shift,tau,0.015127684868619587,0.015286951695959861,0.015456879504354367
PC-M01,mean_total_shift,main_rho__message_condition,0.2638909557930862,0.2657044729461076,0.267413140999102
PC-M01,mean_total_shift,main_rho__seeding_regime,0.0023063336103194888,0.0023604420661088614,0.0024181106580837774
PC-M01,mean_total_shift,main_share__message_condition,0.9022442373424991,0.9045063868754074,0.9066956252846325
PC-M01,mean_total_shift,main_share__seeding_regime,0.07966371691935054,0.08140266672225163,0.08320533021649457
PC-M01,mean_total_shift,omega,0.20677602637196965,0.2254709503068547,0.24660389948127978
PC-M01,mean_total_shift,shapley_rho__message_condition,0.16939947781037976,0.17066402338613607,0.1717934051643272
PC-M01,mean_total_shift,shapley_rho__seeding_regime,0.0023198779688448907,0.0023774320935728817,0.0024378558876136823
PC-M01,mean_total_shift,shapley_share__message_condition,0.9078681886475221,0.9098871875268322,0.9118586582493171
PC-M01,mean_total_shift,shapley_share__seeding_regime,0.08469161136841384,0.08659303224597903,0.08862045049917569
PC-M01,mean_total_shift,tau,0.02379470589994201,0.02393878365657265,0.0240765009897197
PC-M05,conversion_rate,main_rho__message_condition,0.00538463893706752,0.005902541942009188,0.00643633591901913
PC-M05,conversion_rate,main_rho__seeding_regime,0.0030279065762959198,0.0032321039482205395,0.003432899479092087
PC-M05,conversion_rate,main_share__message_condition,0.15435672850781554,0.16679390389371707,0.1796140571680102
PC-M05,conversion_rate,main_share__seeding_regime,0.683617029163846,0.7045818714946306,0.7223802961143196
PC-M05,conversion_rate,omega,0.10419278964606578,0.11391425113557246,0.12480306449211327
PC-M05,conversion_rate,shapley_rho__message_condition,0.00405790291857518,0.004462872690550101,0.004875583338439007
PC-M05,conversion_rate,shapley_rho__seeding_regime,0.002976514662964926,0.0031703630421089255,0.003364746320517497
PC-M05,conversion_rate,shapley_share__message_condition,0.2073840596863958,0.22183831691627406,0.23736037418619507
PC-M05,conversion_rate,shapley_share__seeding_regime,0.7427933733778753,0.7594534557822126,0.7748876780733231
PC-M05,conversion_rate,tau,0.0032441177321426615,0.0034525412060655196,0.003657785356370293
PC-M05,mean_signed_shift,main_rho__message_condition,0.011771146461581103,0.011944938097308668,0.012131049515453267
PC-M05,mean_signed_shift,main_rho__seeding_regime,0.004193886320488968,0.0042462892618453305,0.004294640066502685
PC-M05,mean_signed_shift,main_share__message_condition,0.18173387941199448,0.18353223900772114,0.18537157817165217
PC-M05,mean_signed_shift,main_share__seeding_regime,0.7087223820572894,0.7121669196629963,0.7155809770327601
PC-M05,mean_signed_shift,omega,0.03109124654412254,0.03431691470532901,0.037885935142133634
PC-M05,mean_signed_shift,shapley_rho__message_condition,0.009034009318313708,0.009187428196063588,0.009351380467615708
PC-M05,mean_signed_shift,shapley_rho__seeding_regime,0.004232072215713706,0.004288663104313327,0.004339671360184572
PC-M05,mean_signed_shift,shapley_share__message_condition,0.2311274038096709,0.23371927442710794,0.2362603582543829
PC-M05,mean_signed_shift,shapley_share__seeding_regime,0.7601949274005119,0.7627365335058558,0.7653706580724804
PC-M05,mean_signed_shift,tau,0.004845828803115859,0.0049112526189059695,0.004972170475880306
PC-M05,mean_total_shift,main_rho__message_condition,0.018103962317981982,0.0182484716978751,0.018401129519823135
PC-M05,mean_total_shift,main_rho__seeding_regime,0.007802424096340263,0.007851659907223576,0.007899386250707819
PC-M05,mean_total_shift,main_share__message_condition,0.16787249971347898,0.16864551559521201,0.16949001695045135
PC-M05,mean_total_shift,main_share__seeding_regime,0.7334756390626787,0.7350781711571583,0.7365393257605777
PC-M05,mean_total_shift,omega,0.02993060633762246,0.03304153783312239,0.036620174270864586
PC-M05,mean_total_shift,shapley_rho__message_condition,0.01480464864555551,0.014937327123703659,0.015078191878119701
PC-M05,mean_total_shift,shapley_rho__seeding_regime,0.007866786712168946,0.007916875615352377,0.007966500910934144
PC-M05,mean_total_shift,shapley_share__message_condition,0.2151611845127523,0.21623865319085978,0.21745028387867574
PC-M05,mean_total_shift,shapley_share__seeding_regime,0.7815613186140902,0.7827926982772937,0.783849786033858
PC-M05,mean_total_shift,tau,0.008757984081394688,0.008814793554530902,0.008875244899227593
S-A06,conversion_rate,main_rho__message_condition,0.009253828742346926,0.01066749452860968,0.012201007486730427
S-A06,conversion_rate,main_rho__seeding_regime,0.10031434494643596,0.10238775483402067,0.10448554874107126
S-A06,conversion_rate,main_share__message_condition,0.011368435394633142,0.012990166279475697,0.014718402622498215
S-A06,conversion_rate,main_share__seeding_regime,0.956640670524505,0.9616969051464526,0.9663428304684545
S-A06,conversion_rate,omega,0.3421210619415941,0.3708368596560768,0.4051228004109321
S-A06,conversion_rate,shapley_rho__message_condition,0.00963395864212015,0.011138641080873257,0.012703936300849516
S-A06,conversion_rate,shapley_rho__seeding_regime,0.09226097601636968,0.0942604531813138,0.09630046863652934
S-A06,conversion_rate,shapley_share__message_condition,0.020878667795973156,0.023856761359214003,0.02698781712454762
S-A06,conversion_rate,shapley_share__seeding_regime,0.9695240196755838,0.9728892838220555,0.9760388834712419
S-A06,conversion_rate,tau,0.07823347860061142,0.08008411197545717,0.08198673978494316
S-A06,mean_signed_shift,main_rho__message_condition,0.04020431630529258,0.0411128547348212,0.0420096435517604
S-A06,mean_signed_shift,main_rho__seeding_regime,0.1827879982701514,0.18343536122012016,0.1840406071889338
S-A06,mean_signed_shift,main_share__message_condition,0.01913583559980163,0.019517548169149204,0.01990661576713593
S-A06,mean_signed_shift,main_share__seeding_regime,0.9502305443383395,0.9512769337729329,0.9523007158416802
S-A06,mean_signed_shift,omega,0.18740005474490273,0.20087680031333405,0.21748082866571927
S-A06,mean_signed_shift,shapley_rho__message_condition,0.04103517185117194,0.042039178490463736,0.04303109101446569
S-A06,mean_signed_shift,shapley_rho__seeding_regime,0.17482846858115808,0.17553186973181473,0.17615556607057453
S-A06,mean_signed_shift,shapley_share__message_condition,0.0323346843096891,0.03304693225252983,0.033716726252200416
S-A06,mean_signed_shift,shapley_share__seeding_regime,0.9646241806749161,0.9653659250594078,0.966063631802592
S-A06,mean_signed_shift,tau,0.15816458679886652,0.1588722991296284,0.15953760116544566
S-A06,mean_total_shift,main_rho__message_condition,0.016134422452831868,0.016542105746276486,0.01692484170543764
S-A06,mean_total_shift,main_rho__seeding_regime,0.18487647941438318,0.18535717494447296,0.18582099604014043
S-A06,mean_total_shift,main_share__message_condition,0.0084191105372887,0.008615260598035069,0.008799104553474353
S-A06,mean_total_shift,main_share__seeding_regime,0.977032581664097,0.9775339821068973,0.9780508824252391
S-A06,mean_total_shift,omega,0.19465052263383556,0.21188987571533213,0.22788282433426404
S-A06,mean_total_shift,shapley_rho__message_condition,0.017929656736474498,0.01840236631879083,0.018831879856693358
S-A06,mean_total_shift,shapley_rho__seeding_regime,0.17620932965664268,0.17670395267531858,0.17718452507968094
S-A06,mean_total_shift,shapley_share__message_condition,0.014663926172084583,0.015014976313382965,0.015333898564662456
S-A06,mean_total_shift,shapley_share__seeding_regime,0.9838396505539617,0.9841960400379681,0.9845587891061248
S-A06,mean_total_shift,tau,0.1560040399920474,0.15651415896912677,0.1569936814885967
S-A18,conversion_rate,main_rho__message_condition,0.31940457396297384,0.334795573644287,0.3500287047978194
S-A18,conversion_rate,main_rho__seeding_regime,2.0545999126172716,2.070413527511038,2.0874175345195107
S-A18,conversion_rate,main_share__message_condition,0.018891451427358263,0.01975783974656447,0.02064069810341197
S-A18,conversion_rate,main_share__seeding_regime,0.9405792402581687,0.9429602851057517,0.9453518563604534
S-A18,conversion_rate,omega,1.3503447027366948,1.4317385058642809,1.5143845894758394
S-A18,conversion_rate,shapley_rho__message_condition,0.341084694545878,0.3561700067412562,0.37237584426658205
S-A18,conversion_rate,shapley_rho__seeding_regime,1.904236487692396,1.920211369081985,1.9361691179337641
S-A18,conversion_rate,shapley_share__message_condition,0.03543985727387343,0.03699272772498928,0.03856717428329344
S-A18,conversion_rate,shapley_share__seeding_regime,0.959177718226237,0.9608253637978401,0.9624492028036377
S-A18,conversion_rate,tau,1.6363215144242536,1.6515913705170426,1.6674989679342147
S-A18,mean_signed_shift,main_rho__message_condition,0.3217288539768213,0.32847700810542,0.3347890169839031
S-A18,mean_signed_shift,main_rho__seeding_regime,1.7197828397691453,1.723628738630246,1.7276500706621998
S-A18,mean_signed_shift,main_share__message_condition,0.016404587945001835,0.016734561576852613,0.017050782695545812
S-A18,mean_signed_shift,main_share__seeding_regime,0.9588088313436893,0.9596646983160385,0.9605364150588105
S-A18,mean_signed_shift,omega,1.3908805134582063,1.4645275036155767,1.547205707486183
S-A18,mean_signed_shift,shapley_rho__message_condition,0.3201021548602025,0.327367811689064,0.33382295444111554
S-A18,mean_signed_shift,shapley_rho__seeding_regime,1.640296602100107,1.6444359057947429,1.6488056807986067
S-A18,mean_signed_shift,shapley_share__message_condition,0.027038812762197224,0.02761144501937495,0.028176927088793487
S-A18,mean_signed_shift,shapley_share__seeding_regime,0.9704155693978554,0.9710181198531349,0.9716166845872455
S-A18,mean_signed_shift,tau,1.4751324338978,1.4798725883018644,1.4849178125627065
S-A18,mean_total_shift,main_rho__message_condition,0.11770730215467298,0.12066807234498354,0.12333304079393831
S-A18,mean_total_shift,main_rho__seeding_regime,1.6840435241796583,1.6869573536835785,1.6898918510142067
S-A18,mean_total_shift,main_share__message_condition,0.006780201221004611,0.006935018570215234,0.007083840160261937
S-A18,mean_total_shift,main_share__seeding_regime,0.981926212719768,0.9823152102216073,0.9827208288463581
S-A18,mean_total_shift,omega,1.359247024846639,1.4314099399350915,1.5103271974563721
S-A18,mean_total_shift,shapley_rho__message_condition,0.1283739354843591,0.13153276126578867,0.1345176109391117
S-A18,mean_total_shift,shapley_rho__seeding_regime,1.602542295383614,1.6057094327113206,1.608795388021821
S-A18,mean_total_shift,shapley_share__message_condition,0.011581639954501857,0.01183442837250765,0.012106344921002609
S-A18,mean_total_shift,shapley_share__seeding_regime,0.9871765572283739,0.9874570529340021,0.9877408191245771
S-A18,mean_total_shift,tau,1.4142865863842324,1.4175565465532478,1.4207810253714694
