design,outcome,factor,metric,point,p02_5,median,p97_5,range_width,bootstrap_draws,range_label,replications_design,replications_benchmark
E-S,mean_signed_shift,seeding_regime,q_proportion,0.9040821304504845,0.9003541849928146,0.9039530359034516,0.9077279514848648,0.007373766492050238,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,mean_signed_shift,seeding_regime,rho_proportion,1.03459832463671,1.030701142916548,1.0345244323488387,1.0385442945984837,0.007843151681935723,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-S,mean_signed_shift,seeding_regime,tau_proportion,0.9321368263137921,0.9281805246301144,0.9320241688390116,0.9358231121902539,0.00764258756013958,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
E-SD,mean_signed_shift,topology,B_total_U,1.6277483657997324e-07,1.552400790886378e-07,1.6275803497924862e-07,1.6967973460637358e-07,1.4439655517735795e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,topology,B_factor_U,1.1438548318833349e-09,2.92602945558879e-10,1.1042007980970063e-09,2.1896859106714484e-09,1.8970829651125695e-09,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,topology,q_proportion,5.069296437996272e-07,1.292423805999379e-07,4.892045902015655e-07,9.729480002204563e-07,8.437056196205184e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,topology,rho_proportion,0.0009676838089673712,0.00024259941099030814,0.0009409410981352979,0.0018634940083639057,0.0016208945973735975,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,topology,tau_proportion,7.213799131413238e-05,6.871040147370439e-05,7.207975794797816e-05,7.526328736626879e-05,6.552885892564399e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,message_condition,B_total_U,1.6277483657997324e-07,1.552400790886378e-07,1.6275803497924862e-07,1.6967973460637358e-07,1.4439655517735795e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,message_condition,B_factor_U,1.5681167238410376e-07,1.500887142656172e-07,1.5675017716372414e-07,1.632714213272534e-07,1.3182707061636194e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,message_condition,q_proportion,6.949525674898335e-05,6.6471393994923e-05,6.943571540306275e-05,7.23155585747445e-05,5.8441645798214985e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,message_condition,rho_proportion,0.0005563909870073408,0.0005322006560340145,0.0005559092741812155,0.0005805339591708311,4.833330313681666e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,message_condition,tau_proportion,7.213799131413238e-05,6.871040147370439e-05,7.207975794797816e-05,7.526328736626879e-05,6.552885892564399e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,inoculation,B_total_U,1.6277483657997324e-07,1.552400790886378e-07,1.6275803497924862e-07,1.6967973460637358e-07,1.4439655517735795e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,inoculation,B_factor_U,4.915957625617593e-09,3.317883096857442e-09,4.880571283673127e-09,6.444698775486107e-09,3.126815678628665e-09,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,inoculation,q_proportion,2.1786371649847244e-06,1.4721138889247506e-06,2.16330004396616e-06,2.8591473011385503e-06,1.3870334122137997e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,inoculation,rho_proportion,0.0030088857452950078,0.001997342827999116,0.002985009197858714,0.0040432274493687045,0.0020458846213695886,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,inoculation,tau_proportion,7.213799131413238e-05,6.871040147370439e-05,7.207975794797816e-05,7.526328736626879e-05,6.552885892564399e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,seeding_regime,B_total_U,1.6277483657997324e-07,1.552400790886378e-07,1.6275803497924862e-07,1.6967973460637358e-07,1.4439655517735795e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,seeding_regime,B_factor_U,-9.664826163068789e-11,-5.326256163256595e-10,-1.0649105342391977e-10,3.6456264719301796e-10,8.971882635186774e-10,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,seeding_regime,q_proportion,-4.2832243634998966e-08,-2.358512472450265e-07,-4.714659911954859e-08,1.6175982827466393e-07,3.9761107551969045e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,seeding_regime,rho_proportion,-4.901564361538761e-08,-2.6997229708411206e-07,-5.3959412854782186e-08,1.8502553053446534e-07,4.549978276185774e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
E-SD,mean_signed_shift,seeding_regime,tau_proportion,7.213799131413238e-05,6.871040147370439e-05,7.207975794797816e-05,7.526328736626879e-05,6.552885892564399e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,topology,B_total_U,2.5201946504872687e-08,2.3905821321018583e-08,2.517292205479164e-08,2.6639752728514657e-08,2.733931407496074e-09,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,topology,B_factor_U,2.7090190989253e-10,1.095095717870293e-10,2.660768099973422e-10,4.4931588390642094e-10,3.398063121193916e-10,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,topology,q_proportion,1.200573751656499e-07,4.846712473511553e-08,1.179402850266757e-07,1.9866538193612844e-07,1.5019825720101292e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,topology,rho_proportion,0.00022917889990438592,9.327199807123291e-05,0.00022375940098435555,0.0003749428756228003,0.00028167087755156736,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,topology,tau_proportion,1.1168911831003561e-05,1.0584153031213202e-05,1.1154227991556207e-05,1.1823844986859949e-05,1.2396919556467468e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,message_condition,B_total_U,2.5201946504872687e-08,2.3905821321018583e-08,2.517292205479164e-08,2.6639752728514657e-08,2.733931407496074e-09,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,message_condition,B_factor_U,2.414466040042949e-08,2.2930692885974943e-08,2.41429441098467e-08,2.5526079067581366e-08,2.5953861816064232e-09,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,message_condition,q_proportion,1.0700347417600489e-05,1.0161989956065974e-05,1.0696474867268592e-05,1.1320060720122637e-05,1.1580707640566625e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,message_condition,rho_proportion,8.56688231616222e-05,8.130648252709987e-05,8.561412694266434e-05,9.0824446715637e-05,9.517964188537128e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,message_condition,tau_proportion,1.1168911831003561e-05,1.0584153031213202e-05,1.1154227991556207e-05,1.1823844986859949e-05,1.2396919556467468e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,inoculation,B_total_U,2.5201946504872687e-08,2.3905821321018583e-08,2.517292205479164e-08,2.6639752728514657e-08,2.733931407496074e-09,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,inoculation,B_factor_U,8.016627330938892e-10,5.771095845842828e-10,7.918037206046164e-10,1.0403663259470545e-09,4.6325674136277165e-10,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,inoculation,q_proportion,3.552781283142487e-07,2.5620691197758694e-07,3.5100557364119896e-07,4.6211252070333294e-07,2.05905608725746e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,inoculation,rho_proportion,0.0004906697237524308,0.0003468022193822019,0.00048693805249753287,0.0006554080892783218,0.0003086058698961199,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,inoculation,tau_proportion,1.1168911831003561e-05,1.0584153031213202e-05,1.1154227991556207e-05,1.1823844986859949e-05,1.2396919556467468e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,seeding_regime,B_total_U,2.5201946504872687e-08,2.3905821321018583e-08,2.517292205479164e-08,2.6639752728514657e-08,2.733931407496074e-09,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,seeding_regime,B_factor_U,-1.527853854310025e-11,-9.385429156444206e-11,-1.803909908842594e-11,6.903757514328946e-11,1.6289186670773152e-10,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,seeding_regime,q_proportion,-6.771090076771765e-09,-4.153060973383704e-08,-7.98405228224786e-09,3.05633730715438e-08,7.209398280538084e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,seeding_regime,rho_proportion,-7.748586343479327e-09,-4.7519518199564195e-08,-9.134913930838719e-09,3.5001776545461987e-08,8.252129474502618e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,mean_signed_shift,seeding_regime,tau_proportion,1.1168911831003561e-05,1.0584153031213202e-05,1.1154227991556207e-05,1.1823844986859949e-05,1.2396919556467468e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D50,mean_signed_shift,topology,B_total_U,2.3952854136402346e-06,2.3386022260340344e-06,2.3945479619443904e-06,2.4519226383797515e-06,1.133204123457171e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,topology,B_factor_U,3.7353149670506664e-08,3.052669918927138e-08,3.7395953367793684e-08,4.465368841295553e-08,1.4126989223684154e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,topology,q_proportion,1.6554040188899935e-05,1.3503834430847028e-05,1.6583193816560532e-05,1.984844719921812e-05,6.344612768371093e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,topology,rho_proportion,0.031600197107678814,0.023602397256560232,0.031596219712022755,0.04153680427365825,0.01793440701709802,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,topology,tau_proportion,0.0010615343378283955,0.0010349198006910912,0.0010612272792862633,0.0010887861591897664,5.386635849867526e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,message_condition,B_total_U,2.3952854136402346e-06,2.3386022260340344e-06,2.3945479619443904e-06,2.4519226383797515e-06,1.133204123457171e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,message_condition,B_factor_U,2.283098129808898e-06,2.2311872798109803e-06,2.2827438090764678e-06,2.3335522759531354e-06,1.0236499614215515e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,message_condition,q_proportion,0.001011815563866642,0.000987296706663578,0.0010115128942234418,0.0010357007555302784,4.840404886670034e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,message_condition,rho_proportion,0.00810076955730343,0.007892890432584504,0.008098163201512333,0.008327528890017288,0.0004346384574327837,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,message_condition,tau_proportion,0.0010615343378283955,0.0010349198006910912,0.0010612272792862633,0.0010887861591897664,5.386635849867526e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,inoculation,B_total_U,2.3952854136402346e-06,2.3386022260340344e-06,2.3945479619443904e-06,2.4519226383797515e-06,1.133204123457171e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,inoculation,B_factor_U,7.357719160839167e-08,6.212004124621865e-08,7.332381326386024e-08,8.556921973045824e-08,2.3449178484239588e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,inoculation,q_proportion,3.2607686302647086e-05,2.7437275866981753e-05,3.246482389160036e-05,3.7958870123453085e-05,1.0521594256471332e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,inoculation,rho_proportion,0.045034025894703775,0.03765492120446814,0.04502935286152962,0.05366610216908256,0.016011180964614423,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,inoculation,tau_proportion,0.0010615343378283955,0.0010349198006910912,0.0010612272792862633,0.0010887861591897664,5.386635849867526e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,seeding_regime,B_total_U,2.3952854136402346e-06,2.3386022260340344e-06,2.3945479619443904e-06,2.4519226383797515e-06,1.133204123457171e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,seeding_regime,B_factor_U,1.2569425524488244e-09,-6.398920239055545e-10,1.1415829522699691e-09,3.5704803656326428e-09,4.210372389538197e-09,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,seeding_regime,q_proportion,5.570474702112066e-07,-2.843660942630219e-07,5.072063570363123e-07,1.5857535998527545e-06,1.8701196941157765e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,seeding_regime,rho_proportion,6.374646285027933e-07,-3.252802258016376e-07,5.80130545167086e-07,1.8146743083971044e-06,2.139954534198742e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,mean_signed_shift,seeding_regime,tau_proportion,0.0010615343378283955,0.0010349198006910912,0.0010612272792862633,0.0010887861591897664,5.386635849867526e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,topology,B_total_U,8.449584337677293e-06,8.32314736921357e-06,8.447107579060886e-06,8.571224118190196e-06,2.480767489766266e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,topology,B_factor_U,1.1866476758300832e-07,1.0179718251981671e-07,1.1879600335368402e-07,1.391073683527097e-07,3.731018583289298e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,topology,q_proportion,5.2589442895805596e-05,4.522470212780553e-05,5.2626381437785905e-05,6.167696998104531e-05,1.6452267853239783e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,topology,rho_proportion,0.10038859047864315,0.08156699809937318,0.10098479581571648,0.12511216671293648,0.043545168613563306,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,topology,tau_proportion,0.0037446576778464224,0.003686853756017733,0.00374358011870412,0.00380226574203492,0.0001154119860171869,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,message_condition,B_total_U,8.449584337677293e-06,8.32314736921357e-06,8.447107579060886e-06,8.571224118190196e-06,2.480767489766266e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,message_condition,B_factor_U,8.054166029376384e-06,7.930068381207137e-06,8.053170861481668e-06,8.175721739619249e-06,2.4565335841211164e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,message_condition,q_proportion,0.0035694175541947214,0.0035122701520900468,0.003568219107742361,0.0036270070564739854,0.00011473690438393866,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,message_condition,rho_proportion,0.02857737130453558,0.028038001962431343,0.02856564991563225,0.029116043684796113,0.0010780417223647705,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,message_condition,tau_proportion,0.0037446576778464224,0.003686853756017733,0.00374358011870412,0.00380226574203492,0.0001154119860171869,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,inoculation,B_total_U,8.449584337677293e-06,8.32314736921357e-06,8.447107579060886e-06,8.571224118190196e-06,2.480767489766266e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,inoculation,B_factor_U,2.469888956402469e-07,2.2392376527562702e-07,2.4688456058830416e-07,2.708991309270686e-07,4.697536565144159e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,inoculation,q_proportion,0.00010945968788996099,9.900330538066886e-05,0.00010947168461604378,0.00012017862489385323,2.117531951318437e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,inoculation,rho_proportion,0.15117326550281882,0.13217024138830058,0.15130272270350648,0.17252416588931468,0.040353924501014105,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,inoculation,tau_proportion,0.0037446576778464224,0.003686853756017733,0.00374358011870412,0.00380226574203492,0.0001154119860171869,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,seeding_regime,B_total_U,8.449584337677293e-06,8.32314736921357e-06,8.447107579060886e-06,8.571224118190196e-06,2.480767489766266e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,seeding_regime,B_factor_U,2.9764645077701527e-08,1.8312312071635415e-08,2.9586520320387203e-08,4.1567481242238984e-08,2.325516917060357e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,seeding_regime,q_proportion,1.3190992865955292e-05,8.099811902194955e-06,1.3127771965255146e-05,1.8461682787765934e-05,1.0361870885570979e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,seeding_regime,rho_proportion,1.509528687688136e-05,9.26975242068262e-06,1.5016752482798768e-05,2.1120549232952112e-05,1.1850796812269491e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,mean_signed_shift,seeding_regime,tau_proportion,0.0037446576778464224,0.003686853756017733,0.00374358011870412,0.00380226574203492,0.0001154119860171869,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,topology,B_total_U,1.5189292476108938e-05,1.4877484652110648e-05,1.5185065839241207e-05,1.551418352257634e-05,6.366988704656933e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,topology,B_factor_U,2.0070248124493124e-07,1.703686052097387e-07,2.0210526999589604e-07,2.319693578192495e-07,6.16007526095108e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,topology,q_proportion,8.894663421553069e-05,7.554143294110328e-05,8.95556024040875e-05,0.00010286251106838842,2.7321078127285137e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,topology,rho_proportion,0.16979124982190585,0.13552671341574055,0.1708491210317905,0.20924319653008183,0.07371648311434129,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,topology,tau_proportion,0.00673153831225639,0.006584022522989763,0.0067286048896952905,0.006876471490649369,0.00029244896765960593,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,message_condition,B_total_U,1.5189292476108938e-05,1.4877484652110648e-05,1.5185065839241207e-05,1.551418352257634e-05,6.366988704656933e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,message_condition,B_factor_U,1.4444710802726875e-05,1.4144290549436915e-05,1.4441109890175809e-05,1.4733143797946867e-05,5.888532485099513e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,message_condition,q_proportion,0.006401557171340252,0.006265667346058159,0.006401375017642133,0.006531647943411981,0.0002659805973538225,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,message_condition,rho_proportion,0.051251968545292535,0.050024752115381196,0.051214449670039915,0.052467438249044346,0.0024426861336631495,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,message_condition,tau_proportion,0.00673153831225639,0.006584022522989763,0.0067286048896952905,0.006876471490649369,0.00029244896765960593,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,inoculation,B_total_U,1.5189292476108938e-05,1.4877484652110648e-05,1.5185065839241207e-05,1.551418352257634e-05,6.366988704656933e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,inoculation,B_factor_U,4.6378490901992085e-07,3.927982186561174e-07,4.63016059328291e-07,5.318859162320093e-07,1.390876975758919e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,inoculation,q_proportion,0.00020553859823454427,0.0001740912333551379,0.00020528619021834574,0.00023626582817820499,6.21745948230671e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,inoculation,rho_proportion,0.28386652365777215,0.2356330540376476,0.2837900736231268,0.33607731818543507,0.10044426414778748,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,inoculation,tau_proportion,0.00673153831225639,0.006584022522989763,0.0067286048896952905,0.006876471490649369,0.00029244896765960593,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,seeding_regime,B_total_U,1.5189292476108938e-05,1.4877484652110648e-05,1.5185065839241207e-05,1.551418352257634e-05,6.366988704656933e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,seeding_regime,B_factor_U,8.009428311729202e-08,5.5452048747453234e-08,7.820303015898329e-08,1.068063101106778e-07,5.135426136322456e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,seeding_regime,q_proportion,3.5495908466098496e-05,2.458440977073148e-05,3.4618319561318216e-05,4.7336229567333597e-05,2.2751819796602117e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,seeding_regime,rho_proportion,4.062021158651232e-05,2.81429840398225e-05,3.961654664997269e-05,5.4203575151704165e-05,2.6060591111881666e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,mean_signed_shift,seeding_regime,tau_proportion,0.00673153831225639,0.006584022522989763,0.0067286048896952905,0.006876471490649369,0.00029244896765960593,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,topology,B_total_U,5.316738998442608e-05,5.247085198687426e-05,5.31519423895648e-05,5.386074327274612e-05,1.389891285871865e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,topology,B_factor_U,7.371446863607001e-07,6.613651948091465e-07,7.384457481913889e-07,8.240335051510367e-07,1.626683103418902e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,topology,q_proportion,0.0003266852426285247,0.0002929943021252181,0.00032739950137861205,0.0003639697092077762,7.097540708255807e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,topology,rho_proportion,0.6236132050804978,0.5159102088882086,0.6249824846851583,0.769616961668793,0.2537067527805844,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,topology,tau_proportion,0.023562540730963928,0.023240655198007967,0.023557604698966783,0.02391076741528724,0.0006701122172792749,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,message_condition,B_total_U,5.316738998442608e-05,5.247085198687426e-05,5.31519423895648e-05,5.386074327274612e-05,1.389891285871865e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,message_condition,B_factor_U,4.980267437061896e-05,4.908671171335928e-05,4.9780017384126854e-05,5.05184387176075e-05,1.4317270042482182e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,message_condition,q_proportion,0.02207137765672493,0.02172320289240904,0.022065585350403864,0.022428416109031592,0.0007052132166225529,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,message_condition,rho_proportion,0.17670724842982327,0.17313701393869732,0.17659564945954642,0.18001873864564225,0.006881724706944925,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,message_condition,tau_proportion,0.023562540730963928,0.023240655198007967,0.023557604698966783,0.02391076741528724,0.0006701122172792749,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,inoculation,B_total_U,5.316738998442608e-05,5.247085198687426e-05,5.31519423895648e-05,5.386074327274612e-05,1.389891285871865e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,inoculation,B_factor_U,1.5955417372792008e-06,1.4402529737258996e-06,1.5996555158661964e-06,1.7615718190394147e-06,3.213188453135151e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,inoculation,q_proportion,0.0007071066904658389,0.0006388177887762803,0.0007090628895750309,0.0007801557586492692,0.00014133796987298895,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,inoculation,rho_proportion,0.9765752992469079,0.8483013013801758,0.9798387488438476,1.144659214081527,0.29635791270135126,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
