ss_sys,ss_mc,ms_mc,grand_mean,cell_mean_mc_se_median,main_ss__topology,main_share__topology,shapley_ss__topology,shapley_share__topology,main_ss__message_condition,main_share__message_condition,shapley_ss__message_condition,shapley_share__message_condition,main_ss__inoculation,main_share__inoculation,shapley_ss__inoculation,shapley_share__inoculation,main_ss__seeding_regime,main_share__seeding_regime,shapley_ss__seeding_regime,shapley_share__seeding_regime,design,outcome
0.00012003339263612329,0.00018630044854791038,4.461217637641532e-08,0.0008802330222839613,3.814024372613298e-05,6.94277541798165e-07,0.005784036646392569,2.59276827348908e-06,0.021600391495631217,0.00010911336308187297,0.9090250694875052,0.00011095597814445554,0.9243759232967313,3.4822645898167078e-06,0.02901079868977012,5.030706350442364e-06,0.04191089029444299,1.984971974669561e-09,1.6536831385637237e-05,1.4539398677362964e-06,0.012112794913194367,J-S06-D05,mean_signed_shift
0.00036237757588081893,0.008880359958439395,2.126522978553495e-06,0.0010455913042324262,0.0002631343264225534,7.751552814971192e-06,0.0213908181159658,9.813812798986017e-05,0.2708173312085306,4.318059750004176e-05,0.11915913228097556,0.000126367323094542,0.3487172813808504,3.6780562316545995e-06,0.010149789822713154,6.816604598848614e-05,0.18810779288093982,4.335323647756236e-06,0.011963553862897039,6.97060788079306e-05,0.19235759452967913,J-S06-D05,conversion_rate
0.005563809967818588,0.0014910213274755542,3.570453370391653e-07,0.014093281199069862,0.00010740041335086412,0.00015584859459448144,0.028011128254904302,0.0001945357105563039,0.03496447788143559,0.004859852513219768,0.8734756473225089,0.0048785458304161896,0.876835452438885,0.00013309002614839626,0.023920663523412374,0.00017333049677170832,0.031153202171580692,0.00030493480719648254,0.054806833619452114,0.0003173979300743853,0.0570468675080986,J-S06-D50,mean_total_shift
0.010413316181637244,0.001915300886800617,4.5864484837179526e-07,0.008755651460352197,0.00012069821577397868,0.00012151934689630334,0.011669610792245946,0.0001790637175206956,0.017195647802998155,0.009857863195944717,0.9466593565388892,0.009880943162094723,0.9488757461834009,0.00027487227747479846,0.026396228893875898,0.0003326596901865489,0.03194560545209971,4.5264802898277966e-06,0.00043468192176952764,2.0649611835276953e-05,0.0019830005615012734,J-S06-D50,mean_signed_shift
0.0065783685326410895,0.07744963798054472,1.8546369248214732e-05,0.009724302596515204,0.0007714167813655495,0.00011687636964602712,0.01776677136072574,0.0006614449299606356,0.10054847591444958,0.004533089249858015,0.6890901942275445,0.004985390232670152,0.75784599295908,1.894192759471361e-05,0.002879426335074722,0.0004344588901800023,0.06604356202062388,3.848752527055947e-05,0.005850618596326567,0.000497074479830299,0.07556196910584653,J-S06-D50,conversion_rate
0.022241946297781336,0.0030028178685160265,7.190655815411941e-07,0.02440241643727245,0.00015123360519202027,0.00041105002547828375,0.018480847852747784,0.0005311061416717895,0.023878582142101836,0.019007993707934625,0.8546011870296935,0.019065560114988982,0.8571893781116987,0.0004582579509161941,0.02060332062585305,0.0005864858642104392,0.026368459682367902,0.002036295219745401,0.09155202483105196,0.0020587941769101255,0.0925635800638316,J-S06-D95,mean_total_shift
0.036640105761550655,0.004032083267715209,9.655371809662858e-07,0.016508442022776196,0.00017565640029061858,0.00040071336452119553,0.010936468555221682,0.0005492983736277711,0.014991724565494927,0.03475510883823012,0.9485537259202288,0.034832344009678454,0.9506616666546518,0.0009368412149920273,0.02556873664854779,0.00109800088781428,0.02996718663859586,0.00013006126065767985,0.0035496966494611855,0.00016046249043014823,0.004379422141257413,J-S06-D95,mean_signed_shift
0.023701968485928995,0.13188996261726724,3.1582845454326445e-05,0.017330209992331574,0.0010283773046553574,0.0001987386433020782,0.008384900326741307,0.0013695493190967072,0.05778209180852465,0.018197733903272312,0.7677731034903557,0.0193400318225099,0.8159673249920731,0.00023758818869512395,0.010023985511421614,0.0013019582257902847,0.05493038380180154,0.0008194858326204214,0.0345745895792124,0.0016904291185321006,0.07132019939760056,J-S06-D95,conversion_rate
0.03412801848077122,0.007957148836068316,1.905447518215593e-06,0.036115982408488345,0.0002480743581874668,0.0011424503209983793,0.0334754366604106,0.0013544959955730878,0.039688679737918356,0.02872338059913716,0.8416363409824336,0.028852140431952087,0.8454091891742346,0.000711924498488933,0.02086041118648753,0.0009394960715758184,0.02752858540864772,0.002903217638889877,0.08506845015117533,0.002981885981670233,0.08737354567919962,J-S14-D50,mean_total_shift
0.0659849215137712,0.010685879348408412,2.5588791543123592e-06,0.022839402566953115,0.00028768368618003586,0.00060110287057995,0.00910970047080375,0.0009648553428290846,0.014622360998455037,0.06233301305911612,0.9446554095863717,0.06250203202579575,0.9472168882212195,0.0017248056017209479,0.02613939006294002,0.002086534849339009,0.03162138866685694,0.00032983904388273513,0.0049987032842631635,0.0004314992958073445,0.006539362113468449,J-S14-D50,mean_signed_shift
0.03711169266330709,0.1881612253818724,4.5057764698724236e-05,0.025087311897610563,0.001211523383726698,0.00016669459144513947,0.004491700040670821,0.0019233041152675696,0.051824747868996296,0.029174229545032924,0.7861196149071891,0.030639837101133414,0.8256114152246011,0.0010197746741013704,0.02747852768002785,0.0023868123417992537,0.06431429478179346,0.0007444795174545381,0.020060510961027025,0.0021617391051068557,0.05824954212460918,J-S14-D50,conversion_rate
0.14263665074685333,0.015835677027312877,3.7920682536668767e-06,0.06166906698101751,0.0003491071720278096,0.002667501740833732,0.018701376727976622,0.003438626970740395,0.024107597540572883,0.11606628264371377,0.8137199102473617,0.1164996224494251,0.8167579779770956,0.0027995283748292604,0.019626991801691755,0.0035883837532445406,0.02515751550850056,0.018848340162440923,0.13214233553402985,0.0191100175734433,0.13397690897383105,J-S14-D95,mean_total_shift
0.23044639637707678,0.022282682253443542,5.335891344215407e-06,0.04272646087347975,0.0004138396893492507,0.002280045614713872,0.00989403891993633,0.0033866934661117907,0.014696230964576175,0.21475768966159037,0.9319203642923747,0.21535193740406264,0.93449904528637,0.005915774612096765,0.025670935649680766,0.00707096231335733,0.03068376170997786,0.004308985862204517,0.018698430220422165,0.004636803193545029,0.020120962039076026,J-S14-D95,mean_signed_shift
0.16234226061445603,0.31962145549994025,7.65377048610968e-05,0.045442007734389785,0.0015935355782178305,0.0004822567668249044,0.0029706175397557636,0.005635972394450619,0.034716606588566595,0.13542399406756503,0.8341881747549472,0.1387482611999104,0.8546650802739613,0.004543793101269002,0.02798897270538804,0.009798410750488798,0.06035650060189123,0.005175950263798271,0.03188295052814714,0.008159616269606203,0.050261812535580874,J-S14-D95,conversion_rate
0.0004933225086746683,0.0015444052535175897,3.698288442331393e-07,0.005564129116417689,0.00010469058283587418,5.080250759614424e-06,0.010298031551941006,2.0613893765666817e-05,0.041785836654903326,0.00041937301760320417,0.8500990938562026,0.0004334234023155659,0.878580228337799,1.2361679664048945e-05,0.02505800859818685,2.4512633725718683e-05,0.04968886133246364,3.0584790950033688e-06,0.006199755821440424,1.4772578867716983e-05,0.029945073674834215,J-S18-D05,mean_total_shift
0.0012990864240707042,0.001736927774692389,4.1593098052978666e-07,0.0030427157596022657,0.00011499784360990544,4.3555553851150335e-06,0.0033527833902434637,2.5410986565155005e-05,0.01956065900952867,0.0011891110697322402,0.9153440815786107,0.001207423579313143,0.9294405337018807,3.209500497668417e-05,0.024705827404549463,5.028012570246964e-05,0.038704219188832885,2.7695417823323403e-07,0.0002131914960402669,1.5971732489936477e-05,0.01229458809975771,J-S18-D05,mean_signed_shift
